,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,35.46561002245959,166.68304765115053,87.44127342131594,29.18196749937557,65.70094391391629,206.06554175772104,157.8344144160136,37.129226656577146
1,40.0,207.55630918979656,1102.20685244098,524.3758751991909,181.74575003640575,52.971969516631,141.52772841251218,111.16671001048365,22.441118696506546
