,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,244.81443634725773,996.2272060000797,655.0821583539897,153.6288084702202,67.12485104002424,165.13091624011267,135.21040963604005,21.374798747338474
1,40.0,2056.201016898671,8345.401984765082,5504.891197924718,1287.1589428194313,66.51976744024367,159.7319279306665,132.0495592433212,20.381919671831483
