,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,78.58152867429249,4639.663022550765,1463.571544437158,1032.5036394654728,1.3516430051394583,17.883741186280506,6.770496580845674,3.5109183457011257
1,40.0,804.1983180622548,80189.96141457699,20835.30270611085,18452.886929273936,1.0317903307835234,11.500658615633768,5.113129375027978,2.803965159159728
