,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,2804.2743314228132,11797.233603481776,7607.505605217926,1780.7019993170404,39.72364615554111,72.99102651396737,61.85440838428312,7.046324280498332
1,40.0,50989.230974505525,212714.9873794381,137711.76642363565,32125.572062618336,40.01972613357697,72.99924519823276,61.978019123479,6.924810839535227
