,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,75.85960919250549,499.2405635502574,215.89110809484126,79.50966476325631,28.9053005618735,64.89970112609952,52.36253886917497,7.995773745972837
1,40.0,999.2729986986158,6317.60532678423,2665.307507180713,1003.7212359281029,20.08526038470782,42.20390612733715,34.30028112259241,5.185981044885688
