,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,1.896761306088425,30.417681122067833,14.476057541444181,7.356818923934985,3.225126602531191,46.85879209250726,22.04247039139792,10.601657412296307
1,40.0,3.6740727127648953,113.12828911050212,53.260828033813695,29.91018242224363,3.0393100228046004,43.80547870739185,21.165061716995098,9.85819827429968
