nb_vert,h,err
16,0.06666666666666676,0.0013016159078134174
32,0.032258064516129115,0.0003527284448270596
64,0.015873015873015928,8.847290463309742e-05
128,0.007874015748031593,2.199160693649044e-05
256,0.0039215686274510775,5.548951636081063e-06
