nb_vert,h,err_U_1,err_U_2,err_p,err_T,times,iter
16,0.18856180831641295,0.008687169351430893,0.009865331220601606,0.00012818129902112096,0.0029542762721815005,0.23509550094604492,5
32,0.09123958466923217,0.001038277101304195,0.0011359140085179494,2.920160679710714e-05,0.0003276982588086506,0.5542917251586914,5
64,0.04489566864676508,0.00012120515913815035,0.00013687264013179324,6.608330887461491e-06,3.8676407764431386e-05,1.7512969970703125,5
128,0.02227107972241122,1.5001299968339079e-05,1.6882483577992366e-05,1.4392113191606923e-06,4.717047674172574e-06,7.182260751724243,5
